source_stage,family,material,formula,seg_pk,wc_pk,uuid,sha256,z_sequence,natyp,nspin,soc,lmax,compat_class,empty_sphere,cpa,bdg,final_rms,integrity_ok,roundtrip_ok,f2_eligible
E1,E1_NbSe2_Bi,Bi2,Bi2,15801,,d1b44460-938c-4bd0-a926-d724412714e3,5aec09ac37b85acc5ae295ce67e4bc8f12bdca26a5ec0f5d75cb1e8b0a1e01f6,"[83, 83]",2,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[615, 615]""}",False,False,False,7.0577e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2Te3,Bi2Te3,15887,,e8e30dd6-cb54-4fea-bf50-8230b32b67af,1e02b7fe11c30702b708b0bbf90727fc85ee0b9c046f384b8b1ea8008eb34749,"[83, 83, 52, 52, 52]",5,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[604, 604, 640, 640, 584]""}",False,False,False,0.0078433,True,True,True
E1,E1_NbSe2_Bi,Bi2,Bi2,16020,,08e6278c-88be-4ba8-ada0-c40d892af942,c450bf83d9f07ca9bc1c0fd64ff1dccfb422d46d4a78d72610a4546ae6561902,"[83, 83]",2,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615]""}",False,False,False,2.1674e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2X6,Bi2X6,16074,,1430eb5e-56cd-44a2-ba31-b9395ad44512,ed730b953e54ba143367b7adbd98a66faccfc361b2500099923c7afcc54083db,"[0, 0, 0, 83, 83, 0, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,0.0079421,True,True,True
E1,E1_NbSe2_Bi,Bi2X6,Bi2X6,16179,,307bd33d-ccc6-44e8-a8b8-8ef022fa3d4c,202cc479cf2696a24935d3529b0a6c04a83a726f102db80312857eeae749c9c5,"[0, 0, 0, 83, 83, 0, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,8.325e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2X6,Bi2X6,16296,,4d04aaae-e81f-4301-92e6-ceab98e1a6bb,10d1926d065d5e510e98a7d913af6d122711534c0e10b6d1ef5bd02d6e529625,"[0, 0, 0, 83, 83, 0, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,5.9879e-08,True,True,True
E1,E1_NbSe2_Bi,Bi3X6,Bi3X6,16341,,5a7388e3-f6d2-4ca7-ae88-62f5047db1c2,23355e0ea8243b20d211b8dbca5901eff4c75cba5acdb044b673566f776b2b79,"[0, 0, 0, 83, 83, 83, 0, 0, 0]",9,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,5.8573e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2X6,Bi2X6,16362,,61ed535b-e264-4729-94b1-d7c80b75edad,7d6c11a057517ad6f07cb2721a759219f8d62e51ddebed2d9e091ed895b0b200,"[0, 0, 0, 83, 83, 0, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,8.887e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2,Bi2,16507,,85aaa06d-e94c-4fc7-b7f3-5b2248aa9b17,94acf62781c4f30d8de6959837f9d464e4d2dfbe2acd07c1e40b381672c2621e,"[83, 83]",2,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615]""}",False,False,False,1.2558e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2X6,Bi2X6,16623,,a20fc15e-7ee0-42d9-ad57-412ace91978c,c3a53f7c12a4a2917b2769c404790b00fd24d379fb889953025681373f55528e,"[0, 0, 0, 83, 83, 0, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,5.0525e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2,Bi2,16823,,d8a0dd93-2c8e-4cad-ab15-653f68e53031,2c69793d8550034330a7e06ea35a223255156132284478fc8a089eeecd79c33c,"[83, 83]",2,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615]""}",False,False,False,3.129e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2,Bi2,16844,,de2a90a1-6b38-4889-83d4-08b88e097ca0,ae94185c86efc7509464f3467571fc7f1bb4827682653922241f4f98ab75aed2,"[83, 83]",2,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615]""}",False,False,False,6.625e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2X6,Bi2X6,17043,,0d8a77a0-f61b-4f7c-899e-d4ab1cf1bb37,3f8e55f8139d0d6ae02e5682d700e367e02ab1021364a6a9eedfd445d0e0d5a7,"[0, 0, 0, 83, 83, 0, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,5.0221e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2X6,Bi2X6,17458,,7a9e5b90-30c5-4af6-a1c5-8e5f3e01b80d,93285f05a00001d7a3a8db6286bbf3d085a55b721661190f9364ac677e5c9e91,"[0, 0, 0, 83, 83, 0, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,8.887e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2X6,Bi2X6,17500,,8684b722-415e-477f-a137-ba1a4334092e,456928b9c08fe28bcf64d886d2d23cd7c0494379b6f92aac5fa6572bd1af7192,"[0, 0, 0, 83, 83, 0, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,0.0079421,True,True,True
E1,E1_NbSe2_Bi,Bi2X6,Bi2X6,17875,,e6dae61d-23d0-43af-a070-53abfd165532,b0e5b16d374e70c7c792024ef0e0ab2c02b0c35ab1a2d119b86ef9c494afdefc,"[0, 0, 0, 83, 83, 0, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[615, 615, 615, 615, 615, 615, 615, 615]""}",False,False,False,8.1967e-07,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,24218,,dd0ebcc9-6c92-4b9d-853c-bde09adf37ee,1c298d68a84993ec0225b15235d23791f867fa546c289322e23e80b5cdb9e973,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[619, 619, 619, 619, 619, 619, 619, 619]""}",False,False,False,9.995e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,23979,,feefc901-529b-4912-ac46-7e5b331e4e4d,894f57d3e6c289d255e321f8a9449a4bb7a878e824cc2b14cf410a637b5fec5c,"[0, 0, 83, 83, 0, 0]",6,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[619, 619, 619, 619, 619, 619]""}",False,False,False,0.0079933,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,24290,,2c90834a-5469-4ddf-a7ba-94f952e1bd6e,3cfe1625670cbf8a1409e6ecabfdd9c0c1610dafa745f3fcb68a723fd72dee0a,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[619, 619, 619, 619, 619, 619, 619, 619]""}",False,False,False,1.5013e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,23985,,476cc06d-5964-4ae7-b22f-e917491486ed,8d9ad589c0c0c5e4f81bb2e1fdfb1e98c498ba6af504900af791188f6a66027a,"[0, 0, 83, 83, 0, 0]",6,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[650, 650, 650, 650, 650, 650]""}",False,False,False,6.7434e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,23990,,7d7c9532-8720-4cba-887f-18a65c9f2d67,7dfc3c2bc41b94d9936248d4ac37d5aaad578c3010835209c5a70ce1d0d85faa,"[0, 0, 83, 83, 0, 0]",6,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[650, 650, 650, 650, 650, 650]""}",False,False,False,0.0079973,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,23998,,d532d8a2-f380-4dd2-8ef4-444d337c1e38,f2e438a66c91623ac303d2d4f27ee0f6c1491f2aaf54c1d2a797b1cac6c14308,"[0, 0, 83, 83, 0, 0]",6,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[619, 619, 619, 619, 619, 619]""}",False,False,False,8.005e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,24194,,ac4101b5-9ffe-4049-a266-d352f0c21e6e,c9c0aa34fd68c224745a3202b7f60127090f97be45f89855a90c5a4eb107a1a2,"[0, 0, 83, 83, 0, 0]",6,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[650, 650, 650, 650, 650, 650]""}",False,False,False,5.9748e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,24023,,2580ee3e-a173-491f-8bd9-8cedc1af43ea,a7deb3af955f7ed0c9b51827daa2c33d3bbfc13212993f4ce22135bb30165a5c,"[0, 0, 83, 83, 0, 0]",6,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[619, 619, 619, 619, 619, 619]""}",False,False,False,8.2051e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,24034,,74e437c5-64ae-4b2f-9b66-95eadcd7b631,3dc2d24002c11b1cb02e357c9921a8a9f60d067493a4c03b173566d25e174d92,"[0, 0, 83, 83, 0, 0]",6,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[619, 619, 619, 619, 619, 619]""}",False,False,False,2.3688e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,24042,,02b2f9e2-4085-4dcb-baae-4d853a5e4f2c,0ea12eb558480701eb7961fbefae386fd01b30a505cf2057dd8055c565010759,"[0, 0, 83, 83, 0, 0]",6,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[650, 650, 650, 650, 650, 650]""}",False,False,False,9.4553e-07,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,24125,,601eadaa-6706-4ab3-bd3a-aeff2f18ef38,1bd3eb993a8ff7d98c127a71dae5f3ed61d2dbd601dc9bfae2d2fe5488db1890,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[619, 619, 619, 619, 619, 619, 619, 619]""}",False,False,False,9.8697e-08,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,24249,,e0ac4841-579e-4596-a08a-37f95775ab6d,db73ade96fe21ca410aa8cc18d14762cdac6e13cca5dbe9508899b4f0ca6ce7b,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[650, 650, 650, 650, 650, 650, 650, 650]""}",False,False,False,8.9755e-08,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,24204,,e3f36d1f-fe1e-49fe-b685-5466112339fd,10e621ae45fc0bd558a34864ed872a9e73a3c47bbb832c8dffd3ce626b153205,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[619, 619, 619, 619, 619, 619, 619, 619]""}",False,False,False,7.4092e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,24237,,185441d0-33a1-4c86-b953-884bd3d6b327,eb84c15490a883e46608c8e6afe36ccb3570f4a23fddeff9c8221d537c96eb74,"[0, 0, 83, 83, 0, 0]",6,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[650, 650, 650, 650, 650, 650]""}",False,False,False,6.1796e-08,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,24074,,712c26c7-c12a-4523-8798-a5c42756d1ab,c57837dedf528fa0921f8861c98591d26575e70cfd46cac0b0345fab4e9fb663,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[619, 619, 619, 619, 619, 619, 619, 619]""}",False,False,False,0.0079483,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,24080,,4f1d2812-990f-4224-9bb7-ad0a7dcfed69,d6fb9b3a786d5c132d33b71469f98fa94d3d86edbc91a6ea03eaf3bc9d941e98,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[650, 650, 650, 650, 650, 650, 650, 650]""}",False,False,False,9.4844e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,24011,,de80bce3-3a30-4148-a491-c757f1044702,0fe18594e4147b3a951526b45cb9afb62cdb4e518958ce0b2923c5310534690b,"[0, 0, 83, 83, 0, 0]",6,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[650, 650, 650, 650, 650, 650]""}",False,False,False,6.2226e-08,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,24087,,29945f4f-670b-449e-9cad-c85e1676ffeb,1226ac38ed8d9c1c1cd7c290884e435ee4c30d71763205f66cd4f16778bc5f44,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[619, 619, 619, 619, 619, 619, 619, 619]""}",False,False,False,0.0079975,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,24308,,37fb2e8a-dc9b-4e95-ba37-c9a068122158,fcdc340bfd30c4b1f8ddbacf10fa7458280e9a5407829a2b502927106f675355,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[650, 650, 650, 650, 650, 650, 650, 650]""}",False,False,False,1.9543e-08,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,24100,,b0515c4d-6799-4acd-ae5d-5a8d5c5f4b38,04641f32fc84d5d2518047fc4fba80abb2b16def5d2ba13ed355e69a22a42e5e,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[619, 619, 619, 619, 619, 619, 619, 619]""}",False,False,False,4.9792e-07,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,24116,,e584cff2-4122-4ff4-b866-8f080842fe66,630d80cadf3ecc1c5d0175ac551668cb69f4ba2c556e52ad094a89e9f8bd2228,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[619, 619, 619, 619, 619, 619, 619, 619]""}",False,False,False,9.5335e-07,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,24090,,9b61d6b3-d274-41d7-b47c-4ad50a362efc,d5ffde4e28209df345ea2c9bff0d8a8bd06c0d033a384242645ce6c2d8f65af2,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[650, 650, 650, 650, 650, 650, 650, 650]""}",False,False,False,1.5974e-08,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,23935,,22301562-515e-4023-8e6a-8082a5fd4e2a,c60b98533e6b4ff4121f18bcfa41fa165ad03d27c08b166511ed2409eabe7406,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[650, 650, 650, 650, 650, 650, 650, 650]""}",False,False,False,0.0079508,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,23908,,16aac291-9d5f-47d6-b60b-61ef4e447076,5e543b0eea3594dc6c876e8d91001db07486e704b54f6436f9cd660b5fb8c58d,"[0, 0, 83, 83, 0, 0]",6,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[650, 650, 650, 650, 650, 650]""}",False,False,False,0.007964,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,24152,,8090fbbf-64b9-4f37-875d-62a5e47079f0,5db9d5c6054531dd2cb01030e5f1466bff0272bf484dee4c98634ec3b3e421f7,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[619, 619, 619, 619, 619, 619, 619, 619]""}",False,False,False,1.5984e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,23948,,f68daa63-79bd-4906-b39c-070bb86ce931,d3e721af0b011c8486e3dc55f8025218cbd32c54728c9bb40dcac95b7a79ca84,"[0, 0, 83, 83, 0, 0]",6,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[650, 650, 650, 650, 650, 650]""}",False,False,False,9.1253e-07,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,24210,,ed222c20-157c-42ac-9eb8-7b57e8599745,b62117b219bfd9213425e71bc239a302dbbcc871186f204e4e17aa893c625098,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[650, 650, 650, 650, 650, 650, 650, 650]""}",False,False,False,8.0204e-08,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,23965,,ab27c95c-a3d8-4c1e-888d-1a7de0d66297,13075a2d839ed34545c09326e2d4895b31bc33e0698a2b89ec4ca4dd8de644ae,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[650, 650, 650, 650, 650, 650, 650, 650]""}",False,False,False,6.5006e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,24556,,b9738e01-d837-499f-8a7d-9e9e17f47bdc,ccb4d8c175e2a29dda56d69c215a71a6757b83dcae2d3f47695876a36cb6c765,"[0, 0, 83, 83, 0, 0]",6,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[650, 650, 650, 650, 650, 650]""}",False,False,False,6.1796e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,25147,,f05f918f-8354-4386-80da-b5db27d25b57,f5e659703523cd480e4f6fc96b6aa36a6391390b12e5ddede889ecc578562406,"[0, 0, 83, 83, 0, 0]",6,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[609, 609, 609, 609, 609, 609]""}",False,False,False,4.34e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,25556,,e120dcac-1efb-48d0-b155-c2dd3e7f47aa,dc4a92a19a227a5c3ebcbe3213d2534e1570dc80bbaa2b3b88b463c422c2e3b8,"[0, 0, 83, 83, 0, 0]",6,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[616, 616, 616, 616, 616, 616]""}",False,False,False,0.0079724,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,25144,,78184354-b283-41b9-9bbd-891b658811dd,156f4ca46444957bf7d15dbdaa1944c19b386e76b1c44c2fe21fd65e2f9b3442,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[609, 609, 609, 609, 609, 609, 609, 609]""}",False,False,False,8.5134e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,25126,,46fca088-1ac6-4fb3-a6bf-3eab5ed22dbd,377f6621110416e6bab3b1448c162409f90b8fb59344a0fe96b395b29c91c8e9,"[0, 0, 83, 83, 0, 0]",6,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[609, 609, 609, 609, 609, 609]""}",False,False,False,8.1596e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,25302,,58f5bd1b-3b6a-48ba-b1df-61f45c733001,da397d2afce83455673b0edbcd2aae20e692c3b358664ebbd7c6d3ccb2656474,"[0, 0, 83, 83, 0, 0]",6,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[609, 609, 609, 609, 609, 609]""}",False,False,False,6.1259e-08,True,True,True
E1,E1_NbSe2_Bi,Bi4X4,Bi4X4,25187,,1c27365f-9368-45b6-805d-df4240ca1758,034ea9b64f76fe00e452dfddbf5e02db8a224b1c1149a99d1530bef238dd585d,"[0, 0, 83, 83, 83, 83, 0, 0]",8,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[609, 609, 609, 609, 609, 609, 609, 609]""}",False,False,False,4.3003e-07,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,25195,,78bd4128-556e-47e9-858c-641144dbcc9a,0a412e6a33ba8e14f02b1858ccc0441dc58b744dedcf501a8010e78d028e865f,"[0, 0, 83, 83, 0, 0]",6,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[609, 609, 609, 609, 609, 609]""}",False,False,False,7.2053e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,25198,,253bf5ee-2f89-4b06-a30a-c10acc6ba725,c22485ed99e3b52a5960d98815f11d28bb1c31a0b1c8e4eb49d24a1b49f441e5,"[0, 0, 83, 83, 0, 0]",6,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[609, 609, 609, 609, 609, 609]""}",False,False,False,5.2812e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,25215,,6ee4541a-ba5c-455f-868f-03d7b9580588,4db7286e391b18244678955e384420edd7deab09568e30fd51e78109f2d29826,"[0, 0, 83, 83, 0, 0]",6,2,True,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": true, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": ""12"", ""mesh"": ""[609, 609, 609, 609, 609, 609]""}",False,False,False,4.3301e-08,True,True,True
E1,E1_NbSe2_Bi,Bi2X4,Bi2X4,25054,,cde931ee-672e-4d5b-b2d5-082b4cc8a091,fcb2c21be354f72f7857244d75fbda97b1fb7d34596c16a4989538a5be62a336,"[0, 0, 83, 83, 0, 0]",6,2,False,3,"{""code_family"": ""standard"", ""nspin"": 2, ""soc"": false, ""cpa"": false, ""lmax"": ""3"", ""ncheb"": null, ""mesh"": ""[609, 609, 609, 609, 609, 609]""}",False,False,False,0.0079568,True,True,True
